Country1,Country2,Difference
Morocco,Taiwan,88.69611039949835
Morocco,Albania,52.72570530585627
Morocco,Armenia,57.3410847473258
Morocco,Azerbaijan,56.991227395100026
Morocco,Bangladesh,44.24929377967517
Morocco,Bosnia,63.150613615387776
Morocco,China,87.8578397184907
Morocco,Hong Kong,65.23036102920173
Morocco,India,47.07440918375928
Morocco,Indonesia,63.324560795950255
Morocco,Kyrgyz Rep,60.174745533321534
Morocco,Macedonia Rep,57.810033731178535
Morocco,Malaysia,65.89385403814228
Morocco,Singapore,90.12213934433647
Morocco,Slovak Rep,93.31666517830564
Morocco,Vietnam,65.09992319503918
Peru,Australia,91.92388155425118
Peru,Austria,86.61408661412992
Peru,Canada,83.34866525625951
Peru,Denmark,104.53707476297583
Peru,Finland,67.08203932499369
Peru,Great Britain,103.22305943925514
Peru,Ireland,89.1852005660132
Peru,Israel,66.66333324999583
Peru,Jamaica,88.20430828479978
Peru,Netherlands,94.65727652959386
Peru,New Zealand,91.31264972609216
Peru,Norway,81.26499861564018
Peru,Saudi Arabia,57.5065213693195
Peru,South Africa,50.665570163573605
Peru,Sweden,103.22305943925514
Peru,Switzerland,89.61026726887941
Peru,U.S.A.,93.63225939813692
Peru,Belarus,76.77239087067694
Peru,Belgium,83.93449827097318
Peru,Czech Rep,67.23838189605696
Peru,Estonia,86.79861750051091
Peru,France,67.01492371106603
Peru,Germany,88.89319434017432
Peru,Hungary,88.74119674649424
Peru,Italy,79.22120928135344
Peru,Japan,88.42510955605314
Peru,Latvia,89.47625383307015
Peru,Lithuania,87.07468059085832
Peru,Luxembourg,66.9776081985614
Peru,Malta,53.879495172096775
Peru,Moldova,67.40178039191547
Peru,Ukraine,86.57366805212772
Peru,Africa East,37.841775856849004
Peru,Arab countries,37.013511046643494
Peru,Algeria,22.759613353482084
Peru,Argentina,40.0374824383352
Peru,Brazil,34.77067730142742
Peru,Burkina Faso,38.7556447501522
Peru,Chile,27.694764848252458
Peru,Costa Rica,44.91102314577124
Peru,Dominican Rep,39.11521443121589
Peru,Egypt,55.57877292636101
Peru,Georgia,38.44476557348217
Peru,Greece,40.53393639902249
Peru,Iceland,40.162171256046406
Peru,Iran,40.0374824383352
Peru,Iraq,42.91852746774987
Peru,Jordan,39.191835884530846
Peru,Mali,19.570385790780925
Peru,Morocco,44.49719092257398
Peru,Peru,0.0
Peru,Philippines,59.23681287847955
Peru,Poland,54.12947441089743
Peru,Portugal,26.645825188948457
Peru,Rwanda,36.71511950137164
Peru,Slovenia,35.77708763999664
Peru,Spain,42.5205832509386
Peru,Tanzania,34.45286635390443
Peru,Thailand,25.67099530598687
Peru,Turkey,30.133038346638727
Peru,Uganda,12.767145334803704
Peru,Uruguay,25.37715508089904
Peru,Zambia,37.589892258425
Peru,Zimbabwe,40.43513323831146
Peru,Africa West,50.695167422546305
Peru,Colombia,45.43126676640219
Peru,Ecuador,39.81205847478876
Peru,El Salvador,44.04543109109048
Peru,Ghana,43.46262762420146
Peru,Mexico,61.97580172938467
Peru,Nigeria,48.579831205964474
Peru,Puerto Rico,56.53317610041028
Peru,Trinidad and Tobago,53.563046963368315
Peru,Venezuela,66.2117814289874
Peru,Bulgaria,55.46169849544819
Peru,Croatia,41.0
Peru,Guatemala,49.949974974968704
Peru,Korea South,77.1167945391923
Peru,Montenegro,62.5939294181153
Peru,Pakistan,56.382621436041795
Peru,Panama,46.94677837722201
Peru,Romania,47.81213235152768
Peru,Russia,72.6773692424265
Peru,Serbia,40.54626986542659
Peru,Suriname,63.74950980203691
Peru,Taiwan,70.73188814106408
Peru,Albania,57.982756057296896
Peru,Armenia,65.05382386916237
Peru,Azerbaijan,63.43500610861482
Peru,Bangladesh,48.27007354458868
Peru,Bosnia,67.77905281132217
Peru,China,91.7877987534291
Peru,Hong Kong,76.30858405186143
Peru,India,68.36665854054884
Peru,Indonesia,56.302753041036986
Peru,Kyrgyz Rep,59.69087032369355
Peru,Macedonia Rep,52.744667976962376
Peru,Malaysia,68.86218120274728
Peru,Singapore,92.74696760541555
Peru,Slovak Rep,108.83014288330233
Peru,Vietnam,66.70832032063167
Philippines,Australia,86.22644605919926
Philippines,Austria,99.24212815130478
Philippines,Canada,79.03163923391695
Philippines,Denmark,105.51303237041384
Philippines,Finland,81.83520025025906
Philippines,Great Britain,90.11104260855048
Philippines,Ireland,80.21845174272562
Philippines,Israel,95.46203433826454
Philippines,Jamaica,63.66317616958802
Philippines,Netherlands,101.4741346353838
Philippines,New Zealand,92.62289133902051
Philippines,Norway,93.5040106091712
Philippines,Saudi Arabia,58.12056434688156
Philippines,South Africa,72.75987905432498
Philippines,Sweden,105.67875850898325
Philippines,Switzerland,88.95504482602435
Philippines,U.S.A.,84.15461959987698
Philippines,Belarus,86.71216754296942
Philippines,Belgium,92.41212041718337
Philippines,Czech Rep,70.79548008171143
Philippines,Estonia,93.87757985802574
Philippines,France,75.7231800705702
Philippines,Germany,91.05492847726585
Philippines,Hungary,87.80660567406076
Philippines,Italy,78.54298186343577
Philippines,Japan,93.71232576347681
Philippines,Latvia,99.67447015158896
Philippines,Lithuania,98.2598595561789
Philippines,Luxembourg,78.33900688673555
Philippines,Malta,78.37091297158659
Philippines,Moldova,81.59656855530139
Philippines,Ukraine,95.27853903162034
Philippines,Africa East,39.331920878594275
Philippines,Arab countries,31.76476034853718
Philippines,Algeria,53.225933528685054
Philippines,Argentina,67.06713054842886
Philippines,Brazil,49.879855653359705
Philippines,Burkina Faso,49.98999899979995
Philippines,Chile,69.23871749245504
Philippines,Costa Rica,89.68834929911465
Philippines,Dominican Rep,66.24952830020754
Philippines,Egypt,59.16079783099616
Philippines,Georgia,45.574115460423364
Philippines,Greece,78.90500617831546
Philippines,Iceland,50.15974481593781
Philippines,Iran,47.07440918375928
Philippines,Iraq,47.80167361086848
Philippines,Jordan,46.52956049652737
Philippines,Mali,49.79959839195493
Philippines,Morocco,43.89760813529594
Philippines,Peru,59.23681287847955
Philippines,Philippines,0.0
Philippines,Poland,64.42825467137845
Philippines,Portugal,75.87489703452651
Philippines,Rwanda,40.7308237088326
Philippines,Slovenia,70.95773389842716
Philippines,Spain,66.50563885867122
Philippines,Tanzania,39.6232255123179
Philippines,Thailand,48.76474136094644
Philippines,Turkey,57.105166141076936
Philippines,Uganda,59.464274989274024
Philippines,Uruguay,70.9859140956852
Philippines,Zambia,29.154759474226502
Philippines,Zimbabwe,39.4715087119811
Philippines,Africa West,49.76946855251722
Philippines,Colombia,65.2916533716217
Philippines,Ecuador,45.18849411078001
Philippines,El Salvador,79.29060473977985
Philippines,Ghana,54.86346689738081
Philippines,Mexico,68.38128398911503
Philippines,Nigeria,59.50630218724736
Philippines,Puerto Rico,66.92533152700851
Philippines,Trinidad and Tobago,65.28399497579785
Philippines,Venezuela,71.82617907142215
Philippines,Bulgaria,72.64296249465602
Philippines,Croatia,57.93099343184095
Philippines,Guatemala,74.85986908885161
Philippines,Korea South,95.68698971124549
Philippines,Montenegro,77.03895118704564
Philippines,Pakistan,70.78135347674555
Philippines,Panama,59.62382074305537
Philippines,Romania,61.065538563088104
Philippines,Russia,82.67405880927826
Philippines,Serbia,60.654760736483
Philippines,Suriname,74.74623736349542
Philippines,Taiwan,83.13843876330611
Philippines,Albania,54.323107422164284
Philippines,Armenia,50.882216932834204
Philippines,Azerbaijan,49.122296363260546
Philippines,Bangladesh,39.50949253027682
Philippines,Bosnia,53.95368384086484
Philippines,China,66.81317235396027
Philippines,Hong Kong,52.72570530585627
Philippines,India,38.17066936798463
Philippines,Indonesia,46.486557196677836
Philippines,Kyrgyz Rep,47.686476070265456
Philippines,Macedonia Rep,48.36320915737499
Philippines,Malaysia,28.583211855912904
Philippines,Singapore,64.319514923544
Philippines,Slovak Rep,73.21885003194191
Philippines,Vietnam,49.4064773081425
Poland,Australia,75.0066663703967
Poland,Austria,75.28612089887484
Poland,Canada,70.24955515873393
Poland,Denmark,107.65686229869418
Poland,Finland,67.95586803212802
Poland,Great Britain,84.06545069170807
Poland,Ireland,81.06787279804497
Poland,Israel,66.2872536767062
Poland,Jamaica,88.19297024139736
Poland,Netherlands,88.10221336606703
Poland,New Zealand,81.17881497040962
Poland,Norway,84.38009243891595
Poland,Saudi Arabia,63.61603571427569
Poland,South Africa,55.326304774492215
Poland,Sweden,108.13417591122614
Poland,Switzerland,71.73562573784382
Poland,U.S.A.,74.98666548127073
Poland,Belarus,62.369864518050704
Poland,Belgium,55.27205442174191
Poland,Czech Rep,39.48417404479927
Poland,Estonia,71.65193647069142
Poland,France,39.96248240537617
Poland,Germany,63.812224534175265
Poland,Hungary,44.553338819890925
Poland,Italy,38.34057902536163
Poland,Japan,63.42712353559792
Poland,Latvia,76.27581530209953
Poland,Lithuania,74.76630257007497
Poland,Luxembourg,53.98147830506312
Poland,Malta,43.508619835614184
Poland,Moldova,58.06031346797914
Poland,Ukraine,71.74259543674177
Poland,Africa East,58.92367945062494
Poland,Arab countries,40.29888335921977
Poland,Algeria,38.54867053479276
Poland,Argentina,45.639894828976104
Poland,Brazil,43.98863489584554
Poland,Burkina Faso,34.698703145794944
Poland,Chile,65.64297372910524
Poland,Costa Rica,74.62573282722254
Poland,Dominican Rep,43.81780460041329
Poland,Egypt,50.50742519669756
Poland,Georgia,29.223278392404914
Poland,Greece,39.8622628559895
Poland,Iceland,53.54437412091022
Poland,Iran,52.48809388804284
Poland,Iraq,35.749125863438955
Poland,Jordan,52.32590180780452
Poland,Mali,49.76946855251722
Poland,Morocco,39.21734310225516
Poland,Peru,54.12947441089743
Poland,Philippines,64.42825467137845
Poland,Poland,0.0
Poland,Portugal,49.39635614091387
Poland,Rwanda,46.45427859734774
Poland,Slovenia,60.249481325568276
Poland,Spain,32.55764119219941
Poland,Tanzania,44.35087372307337
Poland,Thailand,60.40695324215582
Poland,Turkey,37.70941526992961
Poland,Uganda,49.14264950122246
Poland,Uruguay,45.4972526643093
Poland,Zambia,57.87054518492115
Poland,Zimbabwe,42.485291572496
Poland,Africa West,82.26785520481253
Poland,Colombia,76.94153624668537
Poland,Ecuador,71.90966555338719
Poland,El Salvador,78.65112840894274
Poland,Ghana,76.94803441284255
Poland,Mexico,77.68526243760782
Poland,Nigeria,81.03085831953157
Poland,Puerto Rico,88.94942383174835
Poland,Trinidad and Tobago,84.16056083463323
Poland,Venezuela,91.47677300823418
Poland,Bulgaria,51.710733895391584
Poland,Croatia,43.76071297408213
Poland,Guatemala,68.25686778632608
Poland,Korea South,79.75587752636166
Poland,Montenegro,53.85164807134504
Poland,Pakistan,63.20601237224193
Poland,Panama,61.644140029689765
Poland,Romania,46.411205543489174
Poland,Russia,61.514225996918796
Poland,Serbia,46.776062254106
Poland,Suriname,47.22287581247038
Poland,Taiwan,79.44180259787665
Poland,Albania,57.463031594234565
Poland,Armenia,66.70832032063167
Poland,Azerbaijan,66.16645675869307
Poland,Bangladesh,55.46169849544819
Poland,Bosnia,62.40192304729078
Poland,China,90.2385726837476
Poland,Hong Kong,77.73673520286275
Poland,India,57.23635208501674
Poland,Indonesia,72.26340706055866
Poland,Kyrgyz Rep,64.56779382943171
Poland,Macedonia Rep,64.62197768561404
Poland,Malaysia,81.79242018671412
Poland,Singapore,102.77159140540736
Poland,Slovak Rep,82.23138087129512
Poland,Vietnam,80.90735442467513
Portugal,Australia,98.97474425326898
Portugal,Austria,94.19129471453293
Portugal,Canada,90.83501527494779
Portugal,Denmark,111.52578177264664
Portugal,Finland,70.15696686716153
Portugal,Great Britain,111.53026495081951
Portugal,Ireland,101.21264743103995
Portugal,Israel,69.2098258919931
Portugal,Jamaica,103.89417693018218
Portugal,Netherlands,95.23654760647301
Portugal,New Zealand,99.6393496566492
Portugal,Norway,82.25569889071517
Portugal,Saudi Arabia,65.53624951124378
Portugal,South Africa,57.7148161220323
Portugal,Sweden,109.13752791776072
Portugal,Switzerland,96.76776322722355
Portugal,U.S.A.,100.89103032480142
Portugal,Belarus,69.31089380465383
Portugal,Belgium,80.18104514160439
Portugal,Czech Rep,65.97726881282674
Portugal,Estonia,82.21921916437786
Portugal,France,62.281618476080084
Portugal,Germany,90.57593499379402
Portugal,Hungary,87.94884877018005
Portugal,Italy,77.6530746332687
Portugal,Japan,91.44943958275523
Portugal,Latvia,80.34923770640266
Portugal,Lithuania,80.0
Portugal,Luxembourg,70.42726744663604
Portugal,Malta,53.319789947073126
Portugal,Moldova,59.65735495309862
Portugal,Ukraine,80.06872048434394
Portugal,Africa East,53.5723809439155
Portugal,Arab countries,47.07440918375928
Portugal,Algeria,23.57965224510319
Portugal,Argentina,49.10193478876367
Portugal,Brazil,46.87216658103186
Portugal,Burkina Faso,38.1051177665153
Portugal,Chile,39.786932528155525
Portugal,Costa Rica,46.400431032480725
Portugal,Dominican Rep,46.604720790924176
Portugal,Egypt,54.230987451824994
Portugal,Georgia,43.174066289845804
Portugal,Greece,37.296112397943034
Portugal,Iceland,56.61271941887264
Portugal,Iran,51.332251070842396
Portugal,Iraq,43.86342439892262
Portugal,Jordan,51.32250968142536
Portugal,Mali,35.369478367654786
Portugal,Morocco,49.49747468305833
Portugal,Peru,26.645825188948457
Portugal,Philippines,75.87489703452651
Portugal,Poland,49.39635614091387
Portugal,Portugal,0.0
Portugal,Rwanda,47.7283982551269
Portugal,Slovenia,33.61547262794322
Portugal,Spain,39.72404813208241
Portugal,Tanzania,46.20606020859169
Portugal,Thailand,42.649736224272246
Portugal,Turkey,35.298725189445584
Portugal,Uganda,27.694764848252458
Portugal,Uruguay,23.53720459187964
Portugal,Zambia,55.072679252057455
Portugal,Zimbabwe,48.11444689487763
Portugal,Africa West,73.18469785412795
Portugal,Colombia,67.83804242458652
Portugal,Ecuador,64.90762667052309
Portugal,El Salvador,58.770741019660456
Portugal,Ghana,67.26812023536856
Portugal,Mexico,79.83107164506812
Portugal,Nigeria,72.48448109768049
Portugal,Puerto Rico,78.80355321938218
Portugal,Trinidad and Tobago,77.07788269017254
Portugal,Venezuela,87.92041856133307
Portugal,Bulgaria,49.69909455915671
Portugal,Croatia,41.14608122288197
Portugal,Guatemala,46.551047249229526
Portugal,Korea South,75.59761901012492
Portugal,Montenegro,54.881690936048976
Portugal,Pakistan,57.645468165329355
Portugal,Panama,49.29503017546495
Portugal,Romania,42.42640687119285
Portugal,Russia,64.24951361683604
Portugal,Serbia,37.70941526992961
Portugal,Suriname,53.98147830506312
Portugal,Taiwan,77.63375554486592
Portugal,Albania,62.83311228962003
Portugal,Armenia,74.17546764261078
Portugal,Azerbaijan,73.47108274688756
Portugal,Bangladesh,58.137767414994535
Portugal,Bosnia,76.05261336732617
Portugal,China,102.96115772464877
Portugal,Hong Kong,87.60707733967615
Portugal,India,77.0454411370329
Portugal,Indonesia,70.25667228100119
Portugal,Kyrgyz Rep,70.50531894828929
Portugal,Macedonia Rep,63.46652661048972
Portugal,Malaysia,86.09297300012354
Portugal,Singapore,108.53570840972108
Portugal,Slovak Rep,117.39676315810415
Portugal,Vietnam,80.62257748298549
Rwanda,Australia,68.84765791223403
Rwanda,Austria,82.06095295571457
Rwanda,Canada,61.587336360651285
Rwanda,Denmark,84.64041587799531
Rwanda,Finland,52.55473337388365
Rwanda,Great Britain,80.88881257627658
Rwanda,Ireland,65.58963332722634
Rwanda,Israel,64.389440128021
Rwanda,Jamaica,66.91786009728644
Rwanda,Netherlands,82.4378553820998
Rwanda,New Zealand,73.15736463268753
Rwanda,Norway,64.79197481170026
Rwanda,Saudi Arabia,36.318039594669756
Rwanda,South Africa,43.829214001622255
Rwanda,Sweden,88.2779700718135
Rwanda,Switzerland,79.46068210127572
Rwanda,U.S.A.,69.01449123191448
Rwanda,Belarus,71.52621896899066
Rwanda,Belgium,82.516664983505
Rwanda,Czech Rep,58.489315263559035
Rwanda,Estonia,76.30203142774116
Rwanda,France,60.83584469702052
Rwanda,Germany,79.19595949289332
Rwanda,Hungary,75.9012516365837
Rwanda,Italy,64.52906321960671
Rwanda,Japan,91.55872432488343
Rwanda,Latvia,76.7333043730035
Rwanda,Lithuania,78.76547467006087
Rwanda,Luxembourg,59.84981202978001
Rwanda,Malta,57.28001396647874
Rwanda,Moldova,62.64982043070834
Rwanda,Ukraine,78.84795495128583
Rwanda,Africa East,22.360679774997898
Rwanda,Arab countries,18.65475810617763
Rwanda,Algeria,28.178005607210743
Rwanda,Argentina,39.96248240537617
Rwanda,Brazil,37.21558813185679
Rwanda,Burkina Faso,26.60826939130014
Rwanda,Chile,48.19751030914356
Rwanda,Costa Rica,63.26926584053272
Rwanda,Dominican Rep,35.805027579936315
Rwanda,Egypt,36.810324638611924
Rwanda,Georgia,24.041630560342615
Rwanda,Greece,59.74110812497538
Rwanda,Iceland,32.66496594212215
Rwanda,Iran,9.643650760992955
Rwanda,Iraq,24.372115213907882
Rwanda,Jordan,10.392304845413264
Rwanda,Mali,18.35755975068582
Rwanda,Morocco,17.4928556845359
Rwanda,Peru,36.71511950137164
Rwanda,Philippines,40.7308237088326
Rwanda,Poland,46.45427859734774
Rwanda,Portugal,47.7283982551269
Rwanda,Rwanda,0.0
Rwanda,Slovenia,51.884487084291386
Rwanda,Spain,41.54515615568198
Rwanda,Tanzania,16.522711641858304
Rwanda,Thailand,28.442925306655784
Rwanda,Turkey,38.31448812133603
Rwanda,Uganda,33.0
Rwanda,Uruguay,43.12771730569565
Rwanda,Zambia,22.956480566497994
Rwanda,Zimbabwe,13.45362404707371
Rwanda,Africa West,48.68264577855234
Rwanda,Colombia,59.34644049983116
Rwanda,Ecuador,50.16971197844373
Rwanda,El Salvador,64.88451279003334
Rwanda,Ghana,45.81484475582123
Rwanda,Mexico,70.14983962918234
Rwanda,Nigeria,53.96295025292817
Rwanda,Puerto Rico,61.82232606429493
Rwanda,Trinidad and Tobago,54.47017532558529
Rwanda,Venezuela,77.05841939723393
Rwanda,Bulgaria,61.09009739720506
Rwanda,Croatia,45.70557952810576
Rwanda,Guatemala,70.59036761485238
Rwanda,Korea South,88.74119674649424
Rwanda,Montenegro,65.57438524302
Rwanda,Pakistan,57.0
Rwanda,Panama,60.382116557802114
Rwanda,Romania,54.49770637375485
Rwanda,Russia,78.9430174239622
Rwanda,Serbia,53.028294334251406
Rwanda,Suriname,65.72670690061993
Rwanda,Taiwan,79.98124780221924
Rwanda,Albania,50.21951811795888
Rwanda,Armenia,53.028294334251406
Rwanda,Azerbaijan,51.73006862551025
Rwanda,Bangladesh,42.89522117905443
Rwanda,Bosnia,55.226805085936306
Rwanda,China,83.5404093837228
Rwanda,Hong Kong,60.77005841695399
Rwanda,India,44.74371464239419
Rwanda,Indonesia,54.57105459856901
Rwanda,Kyrgyz Rep,51.81698563212646
Rwanda,Macedonia Rep,49.416596402423345
Rwanda,Malaysia,57.77542730261716
Rwanda,Singapore,79.98749902328488
Rwanda,Slovak Rep,97.18024490605073
Rwanda,Vietnam,54.86346689738081
Slovenia,Australia,97.48846085563153
Slovenia,Austria,93.02687783646186
Slovenia,Canada,84.20807562223472
Slovenia,Denmark,99.65942002640794
Slovenia,Finland,61.90315016216864
Slovenia,Great Britain,102.97086966710536
Slovenia,Ireland,99.10600385445879
Slovenia,Israel,71.88880302244571
Slovenia,Jamaica,94.23375191511798
Slovenia,Netherlands,76.62897624267207
Slovenia,New Zealand,95.56149852320232
Slovenia,Norway,71.93052203341777
Slovenia,Saudi Arabia,52.602281319349636
Slovenia,South Africa,54.30469592954186
Slovenia,Sweden,90.160967164289
Slovenia,Switzerland,86.60254037844386
Slovenia,U.S.A.,97.97448647479608
Slovenia,Belarus,57.1314274283428
Slovenia,Belgium,69.0724257573165
Slovenia,Czech Rep,59.99166608788257
Slovenia,Estonia,71.18988692223074
Slovenia,France,52.16320542297991
Slovenia,Germany,82.78888814327681
Slovenia,Hungary,92.74157643689264
Slovenia,Italy,77.9743547584717
Slovenia,Japan,89.4371287553441
Slovenia,Latvia,70.19971509913698
Slovenia,Lithuania,67.61656601750786
Slovenia,Luxembourg,60.199667773169644
Slovenia,Malta,49.24428900898052
Slovenia,Moldova,47.65501022977542
Slovenia,Ukraine,67.7864293203293
Slovenia,Africa East,46.71188285650665
Slovenia,Arab countries,51.28352561983234
Slovenia,Algeria,36.66060555964672
Slovenia,Argentina,57.05260730238365
Slovenia,Brazil,36.26292872893749
Slovenia,Burkina Faso,49.8998997994986
Slovenia,Chile,29.816103031751148
Slovenia,Costa Rica,38.17066936798463
Slovenia,Dominican Rep,59.58187643906493
Slovenia,Egypt,71.71471257698799
Slovenia,Georgia,45.12205669071391
Slovenia,Greece,47.16990566028302
Slovenia,Iceland,51.254268114957995
Slovenia,Iran,55.41660400998964
Slovenia,Iraq,54.589376255824725
Slovenia,Jordan,53.81449618829484
Slovenia,Mali,41.48493702538308
Slovenia,Morocco,60.597029630172464
Slovenia,Peru,35.77708763999664
Slovenia,Philippines,70.95773389842716
Slovenia,Poland,60.249481325568276
Slovenia,Portugal,33.61547262794322
Slovenia,Rwanda,51.884487084291386
Slovenia,Slovenia,0.0
Slovenia,Spain,36.359317925395686
Slovenia,Tanzania,42.9767378938886
Slovenia,Thailand,34.597687784012386
Slovenia,Turkey,28.635642126552707
Slovenia,Uganda,34.741905532080416
Slovenia,Uruguay,35.21363372331802
Slovenia,Zambia,48.590122453025366
Slovenia,Zimbabwe,57.105166141076936
Slovenia,Africa West,66.85805860178712
Slovenia,Colombia,69.44062211702888
Slovenia,Ecuador,61.34329629226001
Slovenia,El Salvador,55.569775957799216
Slovenia,Ghana,69.02897942168927
Slovenia,Mexico,75.30604225425739
Slovenia,Nigeria,68.96375859826666
Slovenia,Puerto Rico,77.91020472312982
Slovenia,Trinidad and Tobago,75.0133321483588
Slovenia,Venezuela,84.72307831990054
Slovenia,Bulgaria,43.40506882842141
Slovenia,Croatia,29.171904291629644
Slovenia,Guatemala,45.77116996538323
Slovenia,Korea South,59.77457653551382
Slovenia,Montenegro,42.871902220452036
Slovenia,Pakistan,63.36402764976355
Slovenia,Panama,45.232731511594565
Slovenia,Romania,41.182520563948
Slovenia,Russia,52.66877632905477
Slovenia,Serbia,35.07135583350036
Slovenia,Suriname,46.04345773288535
Slovenia,Taiwan,56.94734409961539
Slovenia,Albania,55.136195008360886
Slovenia,Armenia,64.5600495662759
Slovenia,Azerbaijan,62.80127387243033
Slovenia,Bangladesh,54.75399528801528
Slovenia,Bosnia,56.815490845367165
Slovenia,China,87.88060081724521
Slovenia,Hong Kong,77.73673520286275
Slovenia,India,68.10286337592568
Slovenia,Indonesia,53.0659966456864
Slovenia,Kyrgyz Rep,52.124850119688595
Slovenia,Macedonia Rep,46.10856753359401
Slovenia,Malaysia,70.0
Slovenia,Singapore,88.49858755935034
Slovenia,Slovak Rep,112.01785571952357
Slovenia,Vietnam,63.93746945258312
Spain,Australia,70.18546858146635
Spain,Austria,65.28399497579785
Spain,Canada,58.557663887829406
Spain,Denmark,86.83317338436964
Spain,Finland,44.429719783046124
Spain,Great Britain,75.75618786607468
Spain,Ireland,74.13501197140255
Spain,Israel,48.16637831516918
Spain,Jamaica,79.435508432942
Spain,Netherlands,63.340350488452465
Spain,New Zealand,69.42621983083913
Spain,Norway,61.171888968708494
Spain,Saudi Arabia,43.04648650006177
Spain,South Africa,33.391615714128
Spain,Sweden,82.915619758885
Spain,Switzerland,59.54829972383762
Spain,U.S.A.,70.34912934784623
Spain,Belarus,47.958315233127195
Spain,Belgium,46.61544808322666
Spain,Czech Rep,33.57082066318904
Spain,Estonia,55.94640292279746
Spain,France,27.622454633866266
Spain,Germany,54.75399528801528
Spain,Hungary,57.99137866959192
Spain,Italy,44.090815370097204
Spain,Japan,66.9552089086428
Spain,Latvia,59.58187643906493
Spain,Lithuania,56.7097875150313
Spain,Luxembourg,33.015148038438355
Spain,Malta,25.98076211353316
Spain,Moldova,40.28647415696737
Spain,Ukraine,56.1159513863928
Spain,Africa East,45.32107677449864
Spain,Arab countries,43.22036556994862
Spain,Algeria,34.84250278036869
Spain,Argentina,37.322915213043046
Spain,Brazil,26.514147167125703
Spain,Burkina Faso,39.67366884975475
Spain,Chile,43.37049688440288
Spain,Costa Rica,47.46577714522327
Spain,Dominican Rep,40.124805295477756
Spain,Egypt,61.57109711544857
Spain,Georgia,25.88435821108957
Spain,Greece,34.79942528261063
Spain,Iceland,38.97435053981015
Spain,Iran,44.75488800120049
Spain,Iraq,42.04759208325728
Spain,Jordan,43.08131845707603
Spain,Mali,38.71692136521188
Spain,Morocco,46.4327470649756
Spain,Peru,42.5205832509386
Spain,Philippines,66.50563885867122
Spain,Poland,32.55764119219941
Spain,Portugal,39.72404813208241
Spain,Rwanda,41.54515615568198
Spain,Slovenia,36.359317925395686
Spain,Spain,0.0
Spain,Tanzania,33.36165463522455
Spain,Thailand,42.60281680828159
Spain,Turkey,17.776388834631177
Spain,Uganda,35.25620512760839
Spain,Uruguay,31.906112267087632
Spain,Zambia,48.4458460551573
Spain,Zimbabwe,46.37887450122092
Spain,Africa West,71.26008700527947
Spain,Colombia,69.35416353759881
Spain,Ecuador,64.78425734698207
Spain,El Salvador,63.103090257134
Spain,Ghana,68.69497798238238
Spain,Mexico,71.74259543674177
Spain,Nigeria,69.45502141674135
Spain,Puerto Rico,79.7370679169983
Spain,Trinidad and Tobago,71.15476090888086
Spain,Venezuela,85.54530963179688
Spain,Bulgaria,42.89522117905443
Spain,Croatia,29.0
Spain,Guatemala,64.3039656630911
Spain,Korea South,63.53739056650029
Spain,Montenegro,42.0
Spain,Pakistan,60.27437266367855
Spain,Panama,58.855755878248644
Spain,Romania,46.238512086787566
Spain,Russia,56.7626637852735
Spain,Serbia,42.731721238442994
Spain,Suriname,43.3358973600409
Spain,Taiwan,59.20304046246274
Spain,Albania,50.59644256269407
Spain,Armenia,59.49789912257407
Spain,Azerbaijan,57.86190456595773
Spain,Bangladesh,53.96295025292817
Spain,Bosnia,47.34976240700686
Spain,China,84.39786727163192
Spain,Hong Kong,71.89575787207477
Spain,India,55.263007518592396
Spain,Indonesia,59.177698502053964
Spain,Kyrgyz Rep,50.38849074937649
Spain,Macedonia Rep,49.95998398718719
Spain,Malaysia,74.93997598078077
Spain,Singapore,89.16277250063504
Spain,Slovak Rep,95.68698971124549
Spain,Vietnam,66.57326790837296
Tanzania,Australia,72.44998274671983
Tanzania,Austria,75.70336848516055
Tanzania,Canada,61.220911460055866
Tanzania,Denmark,84.25556361451747
Tanzania,Finland,50.38849074937649
Tanzania,Great Britain,78.02563681252464
Tanzania,Ireland,67.57958271549181
Tanzania,Israel,62.02418882984283
Tanzania,Jamaica,60.35726965329032
Tanzania,Netherlands,75.88807547961669
Tanzania,New Zealand,73.35529974037323
Tanzania,Norway,64.21059102671458
Tanzania,Saudi Arabia,33.015148038438355
Tanzania,South Africa,41.54515615568198
Tanzania,Sweden,84.33267456923205
Tanzania,Switzerland,70.43436661176133
Tanzania,U.S.A.,71.596089278675
Tanzania,Belarus,59.33801479658719
Tanzania,Belgium,72.62231062146122
Tanzania,Czech Rep,46.79743582719036
Tanzania,Estonia,65.18435395092905
Tanzania,France,52.53570214625479
Tanzania,Germany,68.37397165588672
Tanzania,Hungary,71.31619731870173
Tanzania,Italy,57.99137866959192
Tanzania,Japan,80.33679107357973
Tanzania,Latvia,69.40461079784254
Tanzania,Lithuania,68.05145112339633
Tanzania,Luxembourg,50.049975024968795
Tanzania,Malta,52.15361924162119
Tanzania,Moldova,51.16639522186413
Tanzania,Ukraine,67.11184694225007
Tanzania,Africa East,14.66287829861518
Tanzania,Arab countries,21.236760581595302
Tanzania,Algeria,27.51363298439521
Tanzania,Argentina,42.473521163190604
Tanzania,Brazil,27.676705006196094
Tanzania,Burkina Faso,26.888659319497503
Tanzania,Chile,44.51965857910413
Tanzania,Costa Rica,54.46099521676041
Tanzania,Dominican Rep,41.58124577258358
